"","Extract Name","Comment [TCGA Barcode]","Protocol REF","Labeled Extract Name","Label","Term Source REF","Protocol REF","Hybridization Name","Array Design REF","Term Source REF","Protocol REF","Protocol REF","Scan Name","Array Data File","Comment [TCGA Archive Name]","Comment [TCGA Data Type]","Comment [TCGA Data Level]","Comment [TCGA Include for Analysis]","Protocol REF","Normalization Name","Derived Array Data Matrix File","Comment [TCGA Archive Name]","Comment [TCGA Data Type]","Comment [TCGA Data Level]","Comment [TCGA Include for Analysis]","Protocol REF","Normalization Name","Derived Array Data Matrix File","Comment [TCGA Archive Name]","Comment [TCGA Data Type]","Comment [TCGA Data Level]","Comment [TCGA Include for Analysis]","Comment [Genome reference]"
"211","7b81b59b-7418-4a22-bebf-8dfd2aa95a80","TCGA-A6-6650-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-A6-6650-01A-11D-1772-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-A6-6650-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-A6-6650-01A-11D-1772-05","6057825028_R05C02_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-6650-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-A6-6650-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-6650-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6650-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"212","7b81b59b-7418-4a22-bebf-8dfd2aa95a80","TCGA-A6-6650-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-A6-6650-01A-11D-1772-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-A6-6650-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-A6-6650-01A-11D-1772-05","6057825028_R05C02_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-6650-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-A6-6650-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-6650-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6650-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"213","36832feb-52e6-4b33-80ca-185c7d144e67","TCGA-A6-6653-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-A6-6653-01A-11D-1772-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-A6-6653-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-A6-6653-01A-11D-1772-05","6057825028_R06C02_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-6653-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-A6-6653-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-6653-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6653-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"214","36832feb-52e6-4b33-80ca-185c7d144e67","TCGA-A6-6653-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-A6-6653-01A-11D-1772-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-A6-6653-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-A6-6653-01A-11D-1772-05","6057825028_R06C02_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-6653-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-A6-6653-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-6653-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6653-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"215","a86de850-dd3a-4f78-b87e-307be8232b40","TCGA-G4-6303-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-G4-6303-01A-11D-1772-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-G4-6303-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-G4-6303-01A-11D-1772-05","6057825002_R01C01_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6303-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-G4-6303-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6303-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6303-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"216","a86de850-dd3a-4f78-b87e-307be8232b40","TCGA-G4-6303-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-G4-6303-01A-11D-1772-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-G4-6303-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-G4-6303-01A-11D-1772-05","6057825002_R01C01_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6303-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-G4-6303-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6303-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6303-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"217","6832376e-d303-42e8-9fb5-5618beed6a18","TCGA-G4-6627-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-G4-6627-01A-11D-1772-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-G4-6627-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-G4-6627-01A-11D-1772-05","6057825002_R02C01_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6627-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-G4-6627-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6627-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6627-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"218","6832376e-d303-42e8-9fb5-5618beed6a18","TCGA-G4-6627-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-G4-6627-01A-11D-1772-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-G4-6627-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-G4-6627-01A-11D-1772-05","6057825002_R02C01_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6627-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-G4-6627-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6627-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6627-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"219","aeb3cb85-a655-4adf-a070-cf6e8c3e26bc","TCGA-G4-6626-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-G4-6626-01A-11D-1772-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-G4-6626-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-G4-6626-01A-11D-1772-05","6057825002_R03C01_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6626-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-G4-6626-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6626-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6626-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"220","aeb3cb85-a655-4adf-a070-cf6e8c3e26bc","TCGA-G4-6626-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-G4-6626-01A-11D-1772-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-G4-6626-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-G4-6626-01A-11D-1772-05","6057825002_R03C01_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6626-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-G4-6626-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6626-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6626-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"221","0e71d4f2-5843-4bc5-8c86-1aa2da306607","TCGA-G4-6299-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-G4-6299-01A-11D-1772-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-G4-6299-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-G4-6299-01A-11D-1772-05","6057825002_R04C01_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6299-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-G4-6299-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6299-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6299-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"222","0e71d4f2-5843-4bc5-8c86-1aa2da306607","TCGA-G4-6299-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-G4-6299-01A-11D-1772-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-G4-6299-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-G4-6299-01A-11D-1772-05","6057825002_R04C01_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6299-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-G4-6299-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-G4-6299-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6299-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"223","4a8d03b4-7eb7-4dc5-90dd-37c2f752da50","TCGA-AZ-6601-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-AZ-6601-01A-11D-1772-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-AZ-6601-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-AZ-6601-01A-11D-1772-05","6057825002_R05C01_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-6601-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-AZ-6601-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-6601-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-AZ-6601-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"224","4a8d03b4-7eb7-4dc5-90dd-37c2f752da50","TCGA-AZ-6601-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-AZ-6601-01A-11D-1772-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-AZ-6601-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-AZ-6601-01A-11D-1772-05","6057825002_R05C01_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-6601-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-AZ-6601-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AZ-6601-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-AZ-6601-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"225","964e40c2-a2cf-450e-99a0-9da82cebbefd","TCGA-A6-6140-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-A6-6140-01A-11D-1772-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-A6-6140-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-A6-6140-01A-11D-1772-05","6057825002_R03C02_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-6140-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-A6-6140-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-6140-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6140-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"226","964e40c2-a2cf-450e-99a0-9da82cebbefd","TCGA-A6-6140-01A-11D-1772-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-A6-6140-01A-11D-1772-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-A6-6140-01A-11D-1772-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-A6-6140-01A-11D-1772-05","6057825002_R03C02_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.4.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-6140-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-2.TCGA-A6-6140-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.4.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-A6-6140-01A-11D-1772-05","jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6140-01A-11D-1772-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.4.9.0","DNA Methylation","Level 3","yes","HG19"
"227","51fe64d7-9a87-4b65-a44d-22798f28257d","TCGA-AD-6964-01A-11D-1926-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-AD-6964-01A-11D-1926-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-AD-6964-01A-11D-1926-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-AD-6964-01A-11D-1926-05","6264509087_R06C02_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.8.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AD-6964-01A-11D-1926-05","jhu-usc.edu_COAD.HumanMethylation450.8.lvl-2.TCGA-AD-6964-01A-11D-1926-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.8.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AD-6964-01A-11D-1926-05","jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-AD-6964-01A-11D-1926-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.8.9.0","DNA Methylation","Level 3","yes","HG19"
"228","51fe64d7-9a87-4b65-a44d-22798f28257d","TCGA-AD-6964-01A-11D-1926-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-AD-6964-01A-11D-1926-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-AD-6964-01A-11D-1926-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-AD-6964-01A-11D-1926-05","6264509087_R06C02_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.8.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AD-6964-01A-11D-1926-05","jhu-usc.edu_COAD.HumanMethylation450.8.lvl-2.TCGA-AD-6964-01A-11D-1926-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.8.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-AD-6964-01A-11D-1926-05","jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-AD-6964-01A-11D-1926-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.8.9.0","DNA Methylation","Level 3","yes","HG19"
"229","2d20a01d-7b89-45ad-9b68-2afe741baae1","TCGA-D5-6924-01A-11D-1926-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-D5-6924-01A-11D-1926-05","Cy3","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-D5-6924-01A-11D-1926-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-D5-6924-01A-11D-1926-05","6264509018_R06C02_Grn.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.8.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-D5-6924-01A-11D-1926-05","jhu-usc.edu_COAD.HumanMethylation450.8.lvl-2.TCGA-D5-6924-01A-11D-1926-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.8.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-D5-6924-01A-11D-1926-05","jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-D5-6924-01A-11D-1926-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.8.9.0","DNA Methylation","Level 3","yes","HG19"
"230","2d20a01d-7b89-45ad-9b68-2afe741baae1","TCGA-D5-6924-01A-11D-1926-05","jhu-usc.edu:labeling:HumanMethylation450:01","TCGA-D5-6924-01A-11D-1926-05","Cy5","MGED Ontology","jhu-usc.edu:hybridization:HumanMethylation450:01","TCGA-D5-6924-01A-11D-1926-05","Illumina.com:PhysicalArrayDesign:HumanMethylation450","caArray","jhu-usc.edu:image_acquisition:HumanMethylation450:01","jhu-usc.edu:feature_extraction:HumanMethylation450:01","TCGA-D5-6924-01A-11D-1926-05","6264509018_R06C02_Red.idat","jhu-usc.edu_COAD.HumanMethylation450.Level_1.8.9.0","DNA Methylation","Level 1","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-D5-6924-01A-11D-1926-05","jhu-usc.edu_COAD.HumanMethylation450.8.lvl-2.TCGA-D5-6924-01A-11D-1926-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_2.8.9.0","DNA Methylation","Level 2","yes","jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01","TCGA-D5-6924-01A-11D-1926-05","jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-D5-6924-01A-11D-1926-05.txt","jhu-usc.edu_COAD.HumanMethylation450.Level_3.8.9.0","DNA Methylation","Level 3","yes","HG19"
